gene	HD.mean	Uninvolved.mean	HD.pct	Uninvolved.pct	avg_log2FC	p_val	p_val_adj
ENO3	0.06716661758720098	0.03196643014393392	0.025	0.016	-0.0483894022205721	0.4468806121250334	1
ZNF248	0.21018284933643477	0.1702374734209592	0.099	0.095	-0.04842372202785042	0.8567259361026582	1
NLRP2	0.19800143479445997	0.15845625734996896	0.069	0.101	-0.04842606609493538	0.24452156321823568	1
ARL2	0.5764756331289781	0.5243260768362811	0.286	0.271	-0.048531320564182745	0.6043899372209784	1
NPRL2	0.21108325637559394	0.1710149179298994	0.103	0.105	-0.048538592151354504	0.938830533115416	1
NDUFB7	2.189746611412681	2.0841660944417253	0.606	0.666	-0.048561360924676444	0.9012838284941992	1
SERGEF	0.17631994037086335	0.13737263673560104	0.069	0.087	-0.048575502705600515	0.48850659368377947	1
PTGR2	0.11753575515937503	0.08050943437624633	0.069	0.047	-0.04860932164071366	0.22685333878637368	1
CUBN	0.09830360608489606	0.061913698907650555	0.034	0.03	-0.04861039237563962	0.7766681475816749	1
NOP9	0.13794681103873888	0.10022333092121581	0.059	0.063	-0.048636724303957574	0.9280057802935726	1
GJC2	0.052892858472949666	0.017945547437872526	0.03	0.014	-0.048698246392901906	0.16653065315050222	1
ZNF280C	0.08890297962930896	0.0527507861615407	0.039	0.032	-0.04871146395795281	0.6262971743787882	1
ZNRF2	1.8535308095765868	1.7586323294794426	0.571	0.632	-0.048794952772284406	0.6496775408648068	1
NRTN	0.05098023541366305	0.016025243388913302	0.02	0.01	-0.048799291778469256	0.3004862951786546	1
DOCK11	0.7153879353752289	0.6583329052746121	0.227	0.304	-0.048801226572578016	0.11640034459833144	1
SYDE2	0.0484169226730823	0.013541421928486124	0.03	0.004	-0.04880749494167354	0.004144501087114373	1
FOXJ3	0.723336949989062	0.6659917617060149	0.315	0.324	-0.04882354088827623	0.8818987113394804	1
MFSD6	0.2760306730221597	0.23354092949451183	0.123	0.123	-0.04885742303031987	0.9338625682898821	1
SH3BGR	0.05137073700176126	0.016338755911898175	0.015	0.004	-0.04889013877157476	0.1285922569776552	1
TEX22	0.07285344227291768	0.037104483104841234	0.025	0.018	-0.04889176361090122	0.5710443229427811	1
ACSS2	0.1451032783812854	0.10691292491815176	0.069	0.069	-0.04893598549803804	0.9665200712627625	1
TARDBP	1.0102291418074907	0.9431293445458532	0.36	0.429	-0.04897802334240686	0.3105776872857297	1
CA1	0.19719843515790134	0.15723391861063368	0.069	0.026	-0.04898178372562337	0.009851332743793214	1
MPPE1	0.5752005444959102	0.5226002469643926	0.261	0.263	-0.048998297726591145	0.8978325254945166	1
DNAJB14	1.3286918227421611	1.2508143306298642	0.433	0.502	-0.04907267306449703	0.7313317378860653	1
PLB1	0.07577280268069209	0.03975220511209637	0.03	0.024	-0.049133676116595276	0.6758138866855337	1
ZNF79	0.05167254187612103	0.016443398648172628	0.015	0.014	-0.0491556842301765	0.944710719843583	1
SPHK2	0.13312123269257709	0.09508130588946559	0.074	0.065	-0.049264234649483984	0.6554193396710399	1
TRMT10B	0.3174504689144398	0.27321230539639413	0.138	0.156	-0.0492757175066908	0.7020390844037723	1
SINHCAF	2.7649809841899593	2.638522053751319	0.64	0.686	-0.049290023114952675	0.9692360672615624	1
OPTN	0.269899650596048	0.2272370067212645	0.089	0.117	-0.049300605182307056	0.3263752012618794	1
CDC123	1.0110101771949753	0.943448067467211	0.394	0.447	-0.04930182605493205	0.5942791065630604	1
MYH7B	0.05261110495125047	0.017197071214833846	0.025	0.008	-0.04937330708697729	0.07975336417116122	1
ACAD10	0.24788012514381297	0.20586494100776206	0.113	0.121	-0.04941101962769345	0.832396226048354	1
TECR	0.8807327982483053	0.8173373671815614	0.379	0.383	-0.04946863140008151	0.6845092218225489	1
UBE2Z	0.5755980044238423	0.5224876188463559	0.246	0.251	-0.04946899890423995	0.8332149298478998	1
MAPKAP1	1.0195992525485766	0.9515189472237188	0.32	0.413	-0.049471578645433945	0.1414669687770656	1
SMG8	0.06934936287712572	0.0332902072371045	0.03	0.024	-0.04948776448548314	0.6692161760350357	1
KLHL24	0.9189248909409735	0.85419299376644	0.3	0.354	-0.04950682903494985	0.41728293213397283	1
TLCD2	0.084115597159337	0.04750637448602111	0.034	0.026	-0.049559573373988364	0.5519289485916782	1
ZNF821	0.06628772132421525	0.030246354677340905	0.034	0.022	-0.04960742073550594	0.34742717590529115	1
MTRNR2L4	0.03610073386819362	0.001068340457027501	0.015	0.002	-0.04962380768635388	0.04266735471456083	1
SBK1	0.05025339262201251	0.014730487379338885	0.02	0.014	-0.04964084795790259	0.5820015694492522	1
SLC12A7	0.29285782226689583	0.24911234121430584	0.143	0.117	-0.049660394078004655	0.32689996864700205	1
SMNDC1	0.703268907266653	0.64556423920631	0.31	0.3	-0.049723874400508516	0.6529334685386661	1
YIPF3	0.5985106247556226	0.5443360278090617	0.246	0.275	-0.04974163446267266	0.6737509425783501	1
FAM172A	0.7579750775332527	0.6983920291135279	0.305	0.334	-0.04974511230119005	0.7728517486015051	1
RIOX2	0.6945149784896789	0.6369944430430611	0.286	0.302	-0.04982296499764527	0.8943889526277939	1
TMEM187	0.13323739673113003	0.09474819065711716	0.074	0.055	-0.049851051038289684	0.31906108783759835	1
PDK2	0.23964199630688576	0.19748818948068345	0.108	0.109	-0.049912109056047094	0.9520977956399888	1
KLHDC4	0.614298496007309	0.5594003522862893	0.222	0.259	-0.04991600294694798	0.5153407859762916	1
TADA3	0.7441398170642245	0.6848005441791661	0.33	0.338	-0.04993788936642962	0.8617966975644644	1
NLRX1	0.06894891841740362	0.03255404387259486	0.03	0.018	-0.04997561874385331	0.3486210786441052	1
NIPA1	0.4071452164354581	0.3592284228024373	0.167	0.176	-0.04998329528904921	0.9125817583800514	1
PAQR4	0.05067612328207927	0.014893807245240842	0.044	0.012	-0.04998923926679629	0.00794277958984204	1
HOMER2	0.13808292008434261	0.09929949717645871	0.059	0.069	-0.05002118247298473	0.6717105777116048	1
RACK1	28.53445029265359	27.527765139921762	0.995	0.994	-0.0500320293046137	0.38786334921393306	1
JPT1	0.8192486824719243	0.7572064639749605	0.369	0.336	-0.05005905430325863	0.40020296039343967	1
BID	1.6855945220070332	1.5939343521014941	0.552	0.581	-0.05009953139878176	0.9037198205168907	1
WHRN	0.08312650038510913	0.04612377629663485	0.039	0.028	-0.050148187971340644	0.42983528001158294	1
FAM32A	0.940514296568013	0.8740141478532834	0.389	0.393	-0.05030721743934563	0.7810248861647979	1
SEC23B	0.7198319768799287	0.6608936889109429	0.291	0.312	-0.050307892546087474	0.8691474742724243	1
IPO4	0.10981820826425705	0.07177713998529212	0.049	0.055	-0.05031842777374099	0.820428255399006	1
ZNF521	0.07379799447065115	0.036935136089533145	0.039	0.024	-0.05039696413086442	0.2705944683808342	1
NAA35	0.3976082535244109	0.34957037611968345	0.192	0.188	-0.050459822112213504	0.7585577245943721	1
DCAF16	0.5220741093620852	0.4697360467688106	0.217	0.243	-0.05048152351991819	0.6493319393684489	1
HSD17B8	0.16669601406271092	0.1265348444691109	0.089	0.079	-0.050536773968284376	0.6280703694005585	1
RBM17	1.9350402100692208	1.8339971083843858	0.576	0.593	-0.05054198217184602	0.9368680681444822	1
SPIN2B	0.09639493709060948	0.05864022527388915	0.054	0.038	-0.0505551928693847	0.33456562626497116	1
MMP11	0.19384693535146813	0.1527245169923341	0.103	0.089	-0.05057010589057817	0.5282025304742262	1
C16orf72	1.806239311246717	1.709395212415184	0.527	0.569	-0.050667193694269086	0.6655415267550697	1
ZNF773	0.10179783189277103	0.06376484297236547	0.039	0.038	-0.050680266766687854	0.9289460303115507	1
RHBDD1	0.36232279153584956	0.31529284945932434	0.153	0.158	-0.05068452816260299	0.9230355748628128	1
SLC23A3	0.044547128106669005	0.008485413344839973	0.02	0.008	-0.050687368633002994	0.1858526128505284	1
EIF1	28.990764128774337	27.954649450111784	1	0.994	-0.05072325039136416	0.540561575432001	1
SLC7A3	0.03580020620918777	0	0.005	0	-0.05074575079605712	0.11951576123721855	1
TOR1B	0.1441049413119663	0.1045564017631875	0.064	0.067	-0.05075229857781802	0.973521340006219	1
SAP18	3.8089282977130337	3.6424758097800605	0.783	0.826	-0.050821022609706556	0.5454365234224152	1
ULK2	0.14533575799230042	0.1056794062723648	0.069	0.073	-0.05083745573215123	0.9453968589823625	1
ATP8B1	0.07111575985325791	0.03400454492309658	0.044	0.022	-0.05087187948573064	0.1112121708469933	1
ALKBH6	0.11064411554451847	0.07215175778601214	0.069	0.055	-0.050887480408079486	0.4409164398098744	1
NXF1	0.66369155096592	0.6060015726054176	0.266	0.322	-0.05091467652165227	0.41866999504110847	1
ZPR1	0.5064302935414722	0.4541649819171191	0.202	0.233	-0.05094295807341653	0.4756565507863711	1
TMEM191C	0.05058123787713822	0.014105912768766049	0.025	0.014	-0.05097939039354677	0.32327848157189604	1
FZD2	0.2682092693463632	0.22417306397599235	0.094	0.126	-0.05098529731202922	0.2905633553947917	1
OXCT2	0.04350996975887129	0.00727218298520775	0.01	0.004	-0.050990806095693675	0.3562717667351003	1
VPREB3	0.038444847091308736	0.0023265044224522564	0.01	0.002	-0.05107205709546055	0.1512661843204084	1
ABL2	0.25124109484010465	0.20769173838556645	0.084	0.115	-0.05110754557252367	0.27099368538014224	1
LYPLA2	0.34031224609366867	0.2936524011240166	0.158	0.17	-0.051119114155650514	0.8594110234885763	1
EIF4G3	1.1491700757666405	1.0743079069120072	0.389	0.417	-0.05114959438981903	0.9981456276033558	1
TMUB2	0.5129562840250511	0.46014160076868105	0.212	0.247	-0.05126201760289639	0.6109857625834506	1
CHST2	0.195942168997368	0.15417342287013036	0.079	0.077	-0.051287612640949914	0.870510828291328	1
AKR1C1	0.04165557142088413	0.005233434947784022	0.015	0.004	-0.051347759763276955	0.12717386091733424	1
C15orf62	0.045464775028926964	0.008901897528477169	0.005	0.002	-0.05135855574656452	0.5155327733147927	1
ZNF12	0.34903543441487644	0.30177875805564536	0.153	0.174	-0.05144396513973698	0.7048681835456935	1
TMEM69	0.16606397005318652	0.1251783672722836	0.074	0.083	-0.05149321597695819	0.7756126537772385	1
STRADA	0.26244316661049255	0.2181558574160865	0.108	0.123	-0.05151971003336686	0.6774849075943926	1
VSIG10	0.09182111109500159	0.053511680527401934	0.054	0.03	-0.05153018820779243	0.12779557290744195	1
EIF4E	0.5428715559695388	0.48867883078372537	0.256	0.275	-0.05158542370328112	0.8724408699127658	1
DCAF4	0.10386371131212613	0.06508824921979305	0.059	0.036	-0.05158908885903217	0.1710493662195254	1
PIP4P1	0.49340065995526444	0.44090731262560473	0.217	0.223	-0.05162373757455396	0.9202800977697222	1
ADCK1	0.07456422982106482	0.03668560489295928	0.039	0.024	-0.05177328430738952	0.2705944683808342	1
CD2BP2	0.659084246535746	0.6005925532949984	0.286	0.322	-0.051781044413065525	0.7199742375896596	1
SLC25A33	0.19531183487295703	0.15316699622935231	0.103	0.101	-0.051785587470243005	0.860059057656241	1
GLO1	2.008765175881483	1.9026803235261325	0.606	0.607	-0.051785818937525985	0.5563345862428092	1
DTD2	0.1711752465700527	0.12987825314025933	0.084	0.091	-0.051789639446965074	0.8388686496646662	1
SLC46A3	0.44176416916858036	0.3909002782565577	0.217	0.202	-0.051816212405362216	0.577838165577159	1
SOCS6	0.11712730827601502	0.07770719277126276	0.069	0.055	-0.051828346423777344	0.4463534129603112	1
TMEM39A	0.5283860979373495	0.4744273587201028	0.212	0.202	-0.051854294002178114	0.7499994178642289	1
ZNF232	0.05574069457020428	0.018452470181793065	0.02	0.018	-0.05187687787995904	0.8750486109989921	1
SOCS3	0.34315203575171027	0.2956602213682443	0.148	0.128	-0.051935187110493886	0.45008920508281586	1
BOD1L1	3.6024932511188865	3.4397317542225476	0.7	0.739	-0.0519430935871501	0.8026349706974238	1
TMEM168	0.3827829856882608	0.3337919490279457	0.158	0.176	-0.052041111431449516	0.6730814601974371	1
DRAM2	0.7188011901083667	0.6578543752698836	0.31	0.318	-0.05208539404625334	0.8962920007962126	1
DNAJB9	0.977273527014964	0.9071588865306819	0.335	0.36	-0.052087420302761256	0.9847182747667959	1
TGIF1	0.07725094000721953	0.03904970677152562	0.03	0.028	-0.05208968481543613	0.9048419219284157	1
SYP	0.06591497954290393	0.028070061923034014	0.034	0.018	-0.05215378308993889	0.18446620935049649	1
TMEM184C	0.31066741298126904	0.2641289013039433	0.123	0.154	-0.05215806201302231	0.3736088084825915	1
TMED4	1.7119079420966217	1.6155134543400749	0.502	0.579	-0.05221401452327745	0.357902122114328	1
DDX19A	0.4465612096434415	0.395105654703913	0.182	0.211	-0.05225298565548803	0.5466791075599506	1
ZKSCAN5	0.19992610498324365	0.15724068967208393	0.064	0.101	-0.05225660733204898	0.15935024169381448	1
SPATA33	0.18043381166828237	0.13841484316456848	0.079	0.077	-0.052290772596476465	0.8684014894238962	1
PSTK	0.14951014829370615	0.10856137113981232	0.064	0.063	-0.052330561196642006	0.9307261550972573	1
STARD9	0.08044723677311896	0.041947450855192046	0.044	0.032	-0.052346101289145755	0.41701755671484575	1
SELENOF	3.84980194529456	3.6768751262744717	0.778	0.856	-0.05238092321499366	0.9837758894997529	1
FNIP1	0.5911982725608929	0.5344419669406006	0.246	0.263	-0.05239953139107423	0.9029795923182009	1
CCNE1	0.10128873346696667	0.06199885412721614	0.039	0.045	-0.05241055161137631	0.78697911072363	1
ACTR3C	0.11052219475324482	0.07083374392311916	0.039	0.043	-0.05250371993187197	0.8650579159871579	1
FBXO25	0.48670064214141895	0.43353461774994234	0.222	0.215	-0.05253743565894842	0.7684001609826422	1
HMGXB4	0.48338618268299177	0.4303177669804592	0.177	0.233	-0.05255853650523046	0.2535892238441681	1
BCS1L	0.15356754870054823	0.11229424145859426	0.084	0.075	-0.052564002652406405	0.6458369128907033	1
JMJD8	0.21974928299440347	0.17610715994834578	0.113	0.107	-0.05256511917734982	0.7125221254635188	1
ZNF335	0.23525605007088424	0.1910589553831488	0.108	0.107	-0.052565295965118275	0.8806818305292536	1
POLI	0.2879105160717521	0.24179404254546424	0.133	0.136	-0.05260644303173889	0.9891496044636666	1
TBC1D16	0.060231336045670505	0.022229266963835616	0.025	0.012	-0.05266028427858594	0.23174832230421027	1
STIM1	0.5320602737206936	0.4770717004245803	0.187	0.259	-0.05273319682202515	0.1562498352726867	1
BRSK1	0.052967492755613334	0.0151083662116503	0.02	0.008	-0.05282714997571358	0.18885581960095119	1
BCL3	0.4985193046042059	0.4446161892979092	0.202	0.235	-0.05285142607138038	0.5661473910010234	1
OSGIN2	0.3157316130176522	0.2683718797152536	0.118	0.16	-0.052887435896994406	0.251107488898844	1
RHOG	0.810244657075671	0.7450838524294665	0.3	0.352	-0.052888332172876584	0.622332650553665	1
ZNF623	0.17811852915777676	0.13570621631970514	0.069	0.073	-0.05289500659741783	0.9339835881686464	1
ABCG2	0.06120533419710915	0.022953704044389574	0.03	0.014	-0.05296297815602462	0.16925436219319945	1
ZNF766	0.28820229728815705	0.24175630336948692	0.108	0.146	-0.05297709966931252	0.2595931879033733	1
PYGM	0.045920946622790344	0.00820655537876276	0.015	0.01	-0.05298257320678001	0.589385352406431	1
LRRC20	0.04160030886765414	0.0040329096873896984	0.02	0.004	-0.052995223422746054	0.042094143442642014	1
ZNF497	0.0405905265626501	0.003048631774059802	0.02	0.002	-0.05301092310767726	0.01198810305601992	1
PIGK	0.47370053403957235	0.420504598590376	0.217	0.219	-0.05303988681960958	0.9358211185884194	1
ITSN1	0.10109105655795977	0.06131876685260171	0.049	0.04	-0.05307574543471025	0.5933452027339321	1
CCDC9B	0.07448806707168354	0.03565182025914037	0.02	0.022	-0.05311040135326369	0.8613898967713675	1
IGHG4	0.051227779876364364	0.013163971937452288	0.01	0.004	-0.053207625207345635	0.35462421451726467	1
COQ10A	0.17910317264805647	0.13640727816744683	0.079	0.079	-0.053209984558162005	0.917465626355277	1
ALDH18A1	0.17596778932361865	0.13335906743339776	0.074	0.089	-0.05324354026149983	0.5658249000156554	1
VMAC	0.1069713232527552	0.06685845568899483	0.069	0.043	-0.05324906790631949	0.14805456519271762	1
H3C1	0.10170373024976284	0.061765129155910155	0.054	0.045	-0.05327164118033173	0.5649421455721537	1
TEX29	0.03764698795861089	0	0.005	0	-0.05331571600524628	0.11951576123721855	1
CDKN1B	0.9853713968918831	0.9131347109589626	0.374	0.364	-0.053470450020705274	0.7295609659096386	1
CSE1L	0.26493040956433633	0.21889712422646446	0.113	0.13	-0.05348165028387064	0.6592336867951228	1
APTX	0.5524531449299354	0.4959427244589076	0.261	0.243	-0.05349478722663503	0.5277564071489084	1
AARSD1	0.13969244320370042	0.09820365448004881	0.069	0.063	-0.053498934752995414	0.716207584058794	1
NIPA2	0.9413175516176284	0.8706129040618343	0.355	0.385	-0.053525081781979345	0.8725790832507015	1
PAM	0.12607535745953224	0.0850553040712204	0.049	0.063	-0.053534799319493204	0.5390279966716868	1
HENMT1	0.35172505736000886	0.3024329706124358	0.177	0.172	-0.05359260893208306	0.6954620306209123	1
FCMR	0.23360129879722025	0.1885918538558333	0.113	0.089	-0.053622790881019566	0.30940667594148524	1
PSMC5	1.3598835355675574	1.2737670499816376	0.517	0.526	-0.053631205733774445	0.7514290218680801	1
POP7	0.32710658251290525	0.27862997521378097	0.148	0.164	-0.05368542022870032	0.8159831007351545	1
MATK	0.15125649020075727	0.10915080263475566	0.084	0.069	-0.05375375862903109	0.48095268182519024	1
DIABLO	0.11935224439884191	0.07839984595758823	0.049	0.045	-0.053771908036079355	0.7591748557568818	1
KATNAL1	0.276870734038771	0.23015089706801098	0.143	0.128	-0.053777183674721285	0.5463542311330007	1
CHRDL1	0.043274555353641775	0.005079777912109682	0.015	0.002	-0.053808857993900186	0.04331886844487699	1
ZSCAN12	0.10855909695248453	0.06797285902107224	0.039	0.051	-0.05381069840213745	0.5494516650992558	1
MRPL9	0.8292732912215073	0.7622919149622818	0.32	0.362	-0.053817708716548784	0.5003086858753226	1
PLXNB1	0.044137507341605826	0.005895302915010069	0.02	0.006	-0.0538315674277905	0.09955378169424174	1
AMBRA1	0.14264823737489785	0.10079616295465199	0.049	0.053	-0.053833993937617786	0.8879573228229987	1
FLAD1	0.3218502476775116	0.27343238517790697	0.167	0.166	-0.05383638371601446	0.8274492381077686	1
SCNN1A	0.0447814352350284	0.006509131868763389	0.02	0.006	-0.053840905295862704	0.10004751143027686	1
S100A4	9.23627560134829	8.861217802142061	0.739	0.654	-0.05385316908254412	0.004612418030201757	1
SLC49A4	0.0815679410490359	0.04190741774177273	0.044	0.03	-0.05389720648765876	0.34029948050675957	1
FARS2	0.20090070524687498	0.15682188204168174	0.099	0.089	-0.05395012162468263	0.6393237127799125	1
PRADC1	0.33120238065273533	0.2823313552825885	0.128	0.168	-0.053960815137802653	0.2853920295952275	1
SLC25A39	0.5569774776961472	0.4997870307076911	0.236	0.243	-0.05399042238786178	0.9586245431518292	1
FAIM	0.13008579056753847	0.08855663535006017	0.059	0.063	-0.05401582920805181	0.9398482291523987	1
TRIM35	0.13282367497820854	0.09118176979434132	0.064	0.045	-0.05403187506246512	0.2878066814922233	1
CCSER1	0.05458887588717753	0.015809990150802852	0.039	0.012	-0.05405011638082007	0.01971895653271899	1
AKAP10	0.3479837644705645	0.29840972659990345	0.143	0.166	-0.05405740785952312	0.5236756512100855	1
TCF7	0.3043875224435215	0.2563389526022983	0.133	0.136	-0.054146798595997636	0.9858113317584342	1
ZNF273	0.1730486480823553	0.12982754076367287	0.099	0.089	-0.05416027186809652	0.6167469339106009	1
ZBTB9	0.0732258407510052	0.03366631931795786	0.03	0.02	-0.054183156396053804	0.45364463901700036	1
VIM	29.001801707422825	27.89448012846176	0.975	0.996	-0.0542552288562117	0.06625109652206757	1
PHF7	0.15243898497416403	0.1098971812480626	0.074	0.073	-0.0542643360031132	0.8909497691232666	1
