gene	H_mean	P_mean	M_mean	H_pct	P_pct	M_pct	HP_avg_log2FC	HP_p_val	HP_p_val_adj	HM_avg_log2FC	HM_p_val	HM_p_val_adj
RUVBL2	0.4373464852081375	0.3163956128293099	0.6443587052964813	0.212	0.188	0.348	-0.12681475475202864	0.32290833991908047	1	0.19410065812151456	2.2823637949892357e-4	1
SIGMAR1	0.2583193833127093	0.15240051179353273	0.21534823924082297	0.113	0.099	0.14	-0.12685594342623954	0.45931493840245446	1	-0.05038221890085104	0.4170559094761832	1
ZNF672	0.40687542718938224	0.2884174368730915	0.3257605926889877	0.153	0.164	0.196	-0.12689449898169541	0.9047410695590212	1	-0.0856291162050083	0.25859956695953584	1
TMEM98	0.12205695302794266	0.027458517130902405	0.11692628608540441	0.039	0.008	0.072	-0.1270657583347462	0.003869543369442595	1	-0.006856026524685893	0.08903880582077359	1
HTRA2	0.3097267249331821	0.1992219398963254	0.6047026466077645	0.143	0.115	0.321	-0.12716714129368106	0.21171970491104786	1	0.2927617970974824	9.47887373521432e-7	0.018816512251773946
RPA1	0.8648637221836362	0.7069943204810245	0.6240104478183528	0.325	0.327	0.338	-0.12761194891656658	0.4759260403323511	1	-0.19967919726028627	0.4036813020015016	1
SPAG7	1.2647367337972109	1.0729924774138953	1.426114281740119	0.463	0.434	0.577	-0.12762847160720003	0.3568651558066301	1	0.09904557674461545	0.013210970352182114	1
CMTM7	0.4737287612047992	0.34891192837362206	0.13344243700027505	0.212	0.2	0.083	-0.12767486525116412	0.5705988114079196	1	-0.3787467818917444	1.5270094370444193e-11	3.031266433476877e-7
MBLAC1	0.13323180461967796	0.03725261918769696	0.08434002694582214	0.064	0.02	0.057	-0.12767569703757276	0.002902050957510567	1	-0.06354517210784856	0.6098085955009747	1
STAT4	0.37613165621612343	0.2593240798627367	0.052395064660492305	0.187	0.162	0.033	-0.12796890089042773	0.2713346232112315	1	-0.3868814445302353	1.8775008511629447e-33	3.7270269396435615e-29
LSM14B	0.45462237167910324	0.33112570558898247	0.2854857856768655	0.217	0.188	0.176	-0.12799785043929823	0.2210375151532425	1	-0.17827210972651436	0.049306340448310136	1
HEBP1	0.39844306318502054	0.2797017886641834	0.5533923141404362	0.182	0.18	0.302	-0.12801386107219254	0.6538490710130185	1	0.15182322781662022	0.0012454033939977521	1
CXorf40B	0.1331019811687102	0.03682296784100493	0.11394401552224227	0.064	0.022	0.08	-0.1281081296272482	0.0055267118592534316	1	-0.024680157079832038	0.4614313380911503	1
SNN	0.3787536508232588	0.261533731509617	0.1430393605931906	0.133	0.152	0.09	-0.1281859236365862	0.7259515563214191	1	-0.2703076587438037	0.016050194725808473	1
MCTP1	0.45808770388435976	0.3340843762830374	0.08637333457433986	0.197	0.166	0.056	-0.1282275853464962	0.25115734244275223	1	-0.4245239003060151	1.897115193827209e-18	3.7659633712663925e-14
BRF1	0.3738658513044256	0.2569311027978089	0.21285919573622056	0.158	0.143	0.137	-0.12833556934187607	0.5595070477696514	1	-0.18002254573542648	0.26601213527272816	1
TBC1D32	0.4391571987674105	0.31657981598885143	0.28950246996980894	0.202	0.18	0.161	-0.12842920029000343	0.3583610721830204	1	-0.15865876242546068	0.06451399354543179	1
PPM1F	0.2938878868437653	0.1836649354868236	0.1363534948452843	0.123	0.103	0.089	-0.12845186609356007	0.34474799673065326	1	-0.18688560817169683	0.05636508406775654	1
GMIP	0.49955757035242376	0.3717406581951162	0.29133236693856074	0.227	0.19	0.175	-0.12852915975714413	0.20775588281177354	1	-0.21569518405503169	0.020401086254890715	1
FAM89B	0.8681078976241794	0.7086884026400665	1.4358332822121034	0.365	0.358	0.58	-0.128688453871998	0.38717903274710797	1	0.3830260605826107	4.555239463220557e-8	9.042605858439127e-4
MRPL28	0.6829706415341386	0.5393263885481975	0.9238606892354092	0.315	0.287	0.455	-0.12871084631282792	0.1955049969001311	1	0.1927117547302678	0.0012187721727176272	1
AP1G2	0.5218640803319538	0.39185465052683127	0.42196395092138744	0.217	0.208	0.242	-0.12883095522999372	0.6190195722282641	1	-0.09840992333229837	0.6229995335951858	1
ELMOD2	0.4920157567423378	0.3645439545210674	0.4828902407904289	0.217	0.192	0.266	-0.12884390427953718	0.3128061916956019	1	-0.008723742504446297	0.30124217032361816	1
TCTEX1D2	0.26837703266661694	0.15994077184183256	0.22347533972755476	0.148	0.113	0.127	-0.12893251771056133	0.13999339104312689	1	-0.052115046401551124	0.33048580672349087	1
INO80C	0.3290843099514383	0.21543558584140976	0.24177796996898443	0.158	0.127	0.158	-0.12895918710405796	0.21654513368969852	1	-0.09818081040790344	0.7306055512417879	1
TRAK1	0.7484154505340944	0.59889623578596	0.295694736884219	0.246	0.295	0.177	-0.12897171751855785	0.4277404162505691	1	-0.43205789585022686	0.0014371312529632358	1
PARVB	1.0326614169422024	0.8585521793700059	0.042002889735255386	0.325	0.362	0.026	-0.12919073077095544	0.92389967183775	1	-0.9641046305221941	6.938296162452477e-140	1.3773211712084414e-135
CD55	1.4114582524400543	1.204777829450091	0.7347907023259349	0.458	0.438	0.356	-0.12927254820148915	0.6370063807485745	1	-0.4750334967509541	1.323210030283207e-5	0.2626704231115194
VPS53	0.6567231937153675	0.5146844787297814	0.479061964222254	0.256	0.271	0.264	-0.12931527664081177	0.8360674408558381	1	-0.1634313844236922	0.5882871006285324	1
SNX6	1.7021116120254327	1.4703832423962764	2.201854198667143	0.562	0.535	0.714	-0.12935239573917645	0.24945192242482359	1	0.24456932638079198	6.760537524951386e-5	1
ADK	1.1023146028814965	0.922009767367957	0.6828182840229579	0.36	0.402	0.352	-0.12936291124406807	0.9868691294126395	1	-0.32112933863051873	0.07158999853413427	1
ANAPC1	0.55011795225342075	0.4170891177140183	0.4338376021518139	0.182	0.236	0.249	-0.1294475087337763	0.32331547269218175	1	-0.1127387183261882	0.14365785941587203	1
TMEM267	0.25671264415588907	0.1487290803096354	0.154392368922331	0.113	0.087	0.098	-0.12961621688908567	0.23054083708201467	1	-0.12249573936671715	0.3271081240444622	1
GLIPR1	4.002159749753099	3.572140519096058	2.6620044667214735	0.788	0.792	0.719	-0.12968138870289447	0.17478128785754538	1	-0.4509315520073103	4.2536096941865615e-9	8.443840603929743e-5
LSM8	2.3781679855332682	2.087651290091949	2.7944265236368775	0.631	0.653	0.78	-0.1297312423184671	0.3615477391410633	1	0.16702219081347836	5.879075657962158e-4	1
NAA38	1.8705507117462659	1.622978136870752	2.011041533116621	0.571	0.578	0.664	-0.13012176032887557	0.23549807691225924	1	0.06916212923754839	0.19337800648310646	1
FARP2	0.4541780079867091	0.32864402788351194	0.2348683577994796	0.192	0.178	0.147	-0.13024925484255934	0.5140685837469559	1	-0.23533890919703337	0.030531279508403786	1
NLRP7	0.1777521670698691	0.07599290333985922	0.03145916545556232	0.074	0.038	0.018	-0.13036742387513084	0.042459118825863354	1	-0.19142039112691872	2.6455391920625896e-9	5.2516598501634466e-5
NTPCR	0.43693897011349836	0.31263162980082804	0.6472480209799854	0.192	0.182	0.347	-0.13053668623355413	0.4768920085459112	1	0.19690181502321258	5.5348366668376664e-5	1
COMMD3	1.450264439519827	1.238166400595918	1.3145051590334094	0.512	0.519	0.555	-0.13062015727277432	0.3405958177278713	1	-0.08180628316910821	0.8136928804496968	1
METTL26	0.9572648166684444	0.7877980427308403	1.6868963382367135	0.384	0.366	0.617	-0.13065519212119547	0.3374241199088583	1	0.45656147442842854	2.331017117119323e-10	4.6273020791935675e-6
MED8	0.37423468648877223	0.2550956677574357	0.3385954553372974	0.187	0.152	0.205	-0.13083106747816736	0.15678139023496468	1	-0.03795045628818616	0.8048558322865123	1
TUNAR	0.105918162237792	0.010019490370187945	0.17463938384897265	0.034	0.004	0.106	-0.13086149736035171	0.001220047635516418	1	0.08684814918104938	0.0014371064955234355	1
RUFY1	0.8705191065636549	0.7081984095296255	0.6169530071405187	0.35	0.331	0.324	-0.13096314683603627	0.3018549685429775	1	-0.2099659777865065	0.07405198148282684	1
PRKAA1	0.5059802073908041	0.3752117974760481	0.518793505189981	0.222	0.202	0.283	-0.1310489828880243	0.3972937009331293	1	0.01192570943595972	0.15564499392331574	1
DMAC2L	0.6415829284023556	0.49896565191134906	0.6194985488157364	0.256	0.24	0.327	-0.13112030787692186	0.36822093624925645	1	-0.01981503251028449	0.23539265357249395	1
R3HDM4	0.5524091621095383	0.41742886295525905	0.28638092682425026	0.236	0.228	0.174	-0.13123252095644122	0.5432122057490105	1	-0.27125415417436544	0.004334870179698095	1
KIF3A	0.14002783568786192	0.04088974827863375	0.22654172879795262	0.044	0.024	0.13	-0.13125178510484029	0.15303468428574274	1	0.10545595738808478	3.8450545741530777e-4	1
IGHG3	0.09737110980906795	0.001925652483273301	0.020149827197924287	0.03	0.002	0.011	-0.13127604211891858	9.020083618863145e-4	1	-0.10531649896070652	0.0156977230481053	1
DEF8	0.5984191887221517	0.4592556707818967	0.054848909267285806	0.212	0.212	0.029	-0.13141313297289503	0.7298865404279555	1	-0.5997306738010806	4.464154152545536e-51	8.861792408218144e-47
CARHSP1	1.279963132790189	1.08138135320066	2.690213646573184	0.448	0.436	0.736	-0.13146917445306938	0.40616611681203874	1	0.6942675076963019	7.984336483939975e-19	1.5849706354269243e-14
TXN2	1.2521317000961707	1.0559101263423436	1.5284923520077605	0.453	0.463	0.611	-0.13151399695152133	0.47341815808638993	1	0.16690258474905328	0.0012956083315031806	1
BSG	1.4261420192724314	1.2147145196823022	1.3125894991674323	0.473	0.479	0.562	-0.13154325906851083	0.5188145895497194	1	-0.06928212659376021	0.40774212258394266	1
C9orf16	1.9783921716196056	1.7187582966339612	2.796204628530054	0.542	0.543	0.792	-0.13158583091841214	0.32901269149238144	1	0.3489751142208313	5.4289767978306645e-9	1.0777061841373653e-4
ZNF76	0.19999518246664028	0.0953147311909395	0.16133876429352775	0.069	0.061	0.105	-0.13168313602066367	0.6081637254698445	1	-0.047496934594772694	0.139530077251923	1
ARID4B	2.898500613604313	2.5582072114166383	3.0103940613693467	0.67	0.699	0.762	-0.13176883352341506	0.8877160651456772	1	0.04054745738982213	0.1427653962473988	1
MEF2C	6.611849835739323	5.945567300746803	2.7739481055413795	0.882	0.909	0.674	-0.13215456523288394	0.11384433270863788	1	-1.0123594284785342	1.4728759245741044e-36	2.9238059978720547e-32
CCDC32	0.5837787552409457	0.4450345386688771	0.6913284361771361	0.261	0.248	0.371	-0.13226683742605316	0.5113038860565353	1	0.09517604361615173	0.007763090511626152	1
GCA	0.6876312144261986	0.5393020111951257	0.5018974471071717	0.256	0.257	0.275	-0.13272336066713752	0.661074269787486	1	-0.16809600679419612	0.8214983333700682	1
NDUFB2	3.0582972544843305	2.701578171981941	3.808443085810239	0.695	0.715	0.869	-0.1327340442217444	0.3017523769243551	1	0.24521525536190714	3.6487129129466903e-6	0.07243060003490474
AMZ2	0.7591059083153614	0.6044460440039808	0.4546578092449945	0.286	0.313	0.261	-0.13276707000997345	0.8378908678816728	1	-0.2739882657445766	0.11744055442067906	1
HAUS3	0.6195617943955571	0.4771348039297449	0.2925397052446532	0.246	0.263	0.179	-0.13280202217258597	0.9058641554690803	1	-0.32546124467184706	0.0016871474414155308	1
SSBP1	2.5438836885953	2.2320651272928713	3.6285376576363237	0.675	0.705	0.849	-0.13287498573912693	0.18095371167381102	1	0.38500610892878506	1.881604463323233e-9	3.73517302014295e-5
NIT2	0.3538380264902785	0.23469758014928574	0.6450502584833615	0.187	0.145	0.344	-0.1328974253480733	0.14547420694999205	1	0.28122793579061817	3.2337373059413456e-6	0.06419291926024165
MPHOSPH6	0.31490119683455386	0.19897004009452932	0.4056979331219494	0.163	0.119	0.244	-0.13315878876239634	0.09962397315679741	1	0.09609965563344991	0.015361984814677343	1
CYB5D2	0.3551180023722709	0.23552006970958975	0.3167329856345946	0.148	0.137	0.16	-0.13330003964211085	0.5909039771252331	1	-0.04167067320300283	0.8022621382159085	1
DSG2	0.1704786881832095	0.06715112032521126	0.20197919005210987	0.069	0.034	0.115	-0.1333341743167366	0.040626984269148826	1	0.03836716657510686	0.052669241903449356	1
ERV3-1	0.33011769894917153	0.2125558799997048	0.44134700330718213	0.148	0.129	0.235	-0.13350267735155535	0.3913330175643391	1	0.11583561399405046	0.00861602391259168	1
SDF2L1	1.7929776062647313	1.546079383866737	2.268542218143436	0.468	0.521	0.681	-0.13352660478572576	0.9187201009826154	1	0.22714856605900668	2.504244561382993e-6	0.049711758788013795
TRMU	0.3123476612477855	0.1963127954239001	0.2761793777601173	0.118	0.119	0.174	-0.13355530795374315	0.9098440685419488	1	-0.04061756058897159	0.07203189846979748	1
RANBP3	0.43564054624357995	0.30867836092942647	0.22529579914771156	0.187	0.174	0.148	-0.133584010355553	0.5514557799724765	1	-0.22851073094941043	0.06680926356852028	1
AGPAT2	0.8932461494483178	0.7256302765010925	0.4588266131431754	0.33	0.335	0.26	-0.1337386003248141	0.6432208059714564	1	-0.37643379239229025	8.95430377990329e-4	1
ABCA5	0.31275665639001216	0.1964788202191806	0.306695446633075	0.143	0.103	0.172	-0.13380465207176906	0.11229140578937138	1	-0.007025111047923194	0.3873705912071679	1
SUSD1	1.417602769744489	1.2033422805054956	3.7308781765318857	0.414	0.354	0.786	-0.13388358903571573	0.06395620351017692	1	0.9684520361910565	2.3909261450316483e-29	4.746227490502325e-25
ZNF469	0.13803991330647936	0.037173922784442065	0.008990401402135152	0.064	0.022	0.007	-0.13389331799294082	0.005638971568465327	1	-0.17360761428373536	2.0408654448627922e-21	4.051321994597129e-17
DHTKD1	1.2951550219812351	1.0916654316541499	0.6567450111102381	0.419	0.416	0.335	-0.13393949457484	0.30633422376044184	1	-0.4697852574505714	2.7595862583590153e-5	0.5478054681468482
RAD1	0.3656185069774233	0.24451065852852988	0.34389678464941936	0.158	0.145	0.204	-0.13397592889858312	0.5250495135755733	1	-0.023066762854846934	0.19261577727066473	1
MCRIP2	0.20263744728669228	0.09591692733951095	0.4365516268209213	0.103	0.048	0.245	-0.1340633431397087	0.006344316737686453	1	0.2566216220287902	4.065136826963108e-6	0.08069703115204464
HNRNPM	5.360555710267093	4.796037699031359	4.578180197132977	0.837	0.873	0.883	-0.13408583806407615	0.22788731589969868	1	-0.18902547380138124	0.05400717700386912	1
COA4	0.9667439001151885	0.7921033111138196	1.2624001958970852	0.369	0.388	0.546	-0.13415530084130112	0.6231575743599278	1	0.20197135409329037	1.9966422623056315e-4	1
UAP1	0.46423049533807864	0.33411504719934476	0.38290850378642954	0.182	0.176	0.225	-0.1342595943171735	0.6005469428627119	1	-0.08256922838906255	0.3967786321963775	1
TRUB2	0.3139278284234966	0.19715100731852242	0.3140608387925961	0.148	0.111	0.197	-0.13428088958593304	0.12738909313720667	1	4.286954897546602e-4	0.1829299247155097	1
ACSL1	0.23860787312399045	0.1284705514161215	0.07134681552368002	0.079	0.077	0.049	-0.1343507511567018	0.8085894270835404	1	-0.2092400114050471	0.03384292990380923	1
MTA1	0.5726260482985344	0.4327577267953762	0.5095658773113432	0.217	0.226	0.289	-0.13438097921393932	0.9050292548729728	1	-0.058993685111294214	0.1311482430512707	1
TRMT1	0.5418914950012085	0.40474704687683094	0.5390505630440771	0.217	0.21	0.295	-0.1343908770092705	0.5150879462192414	1	-0.002445431550851973	0.11203348960876736	1
ACOT8	0.2615402780868287	0.14932278339820743	0.3099572146014896	0.133	0.101	0.193	-0.13440223810170243	0.1500227502905092	1	0.054298531804308436	0.06830126076432613	1
TRAF5	0.2420881062529641	0.13148373410518974	0.2237927768038806	0.118	0.075	0.129	-0.1345516683173268	0.05510697092764507	1	-0.021175932378182216	0.6907220530941331	1
CACNA2D4	0.18136570096976032	0.07607179348933486	0.06596831652541615	0.074	0.044	0.04	-0.1346812963694867	0.11196494280182584	1	-0.1484353677900908	0.013648514925369245	1
WBP4	0.48416852619978107	0.35184630152418245	0.3230066292909035	0.187	0.188	0.178	-0.13472378477748725	0.7486684525537463	1	-0.1651017444039899	0.45143505668815753	1
MYL12A	16.572995064022347	15.006218503392006	13.741569549900989	0.97	0.984	0.977	-0.1347275899739353	0.024279268308302775	1	-0.2540111212160636	4.3146051782692544e-7	0.008564922739382298
APOBEC3F	0.19869198671882343	0.09161402847356938	0.17010052679406024	0.079	0.053	0.104	-0.13499815449323257	0.15168940835521882	1	-0.035051414646112417	0.3444230721964586	1
SNRNP40	0.5949552971779425	0.4524395383827161	0.7990436034596494	0.271	0.255	0.41	-0.1350378803265191	0.4503691121633035	1	0.1737167730654553	4.996290423901985e-4	1
IGSF6	0.6295191989760622	0.48384821894444097	0.1344384108386524	0.202	0.133	0.083	-0.13510282203328616	0.03613647279136043	1	-0.5224444982878645	9.77091292864952e-11	1.939623925466216e-6
HSDL2	0.9636832572070767	0.7880684694762319	0.5145691117202423	0.32	0.339	0.274	-0.1351602593367911	0.8745768690026912	1	-0.3747894597346675	0.010297244823537709	1
GCC1	0.23326386442868655	0.12296492546418174	0.10554018836357805	0.074	0.069	0.071	-0.13516863879163954	0.7186753518321282	1	-0.15740081318571192	0.7525625486397763	1
ANKRD49	0.662776025004075	0.5138280656257118	0.5288105449318846	0.296	0.261	0.28	-0.13539249225055683	0.17341047139623678	1	-0.1212867724594695	0.26115709350275507	1
GPD1L	0.33048750045489517	0.2112766555202167	0.24957696552775505	0.148	0.111	0.154	-0.1354265425866834	0.14861671378642616	1	-0.09064261312083749	0.977710031775028	1
H2BC5	0.23259275228717183	0.12206972710269798	0.2743741298789453	0.094	0.075	0.129	-0.13553388314340264	0.35186005454369856	1	0.047812713213509606	0.1619124544423531	1
STK24	0.8565280848914966	0.6900185520500347	0.5940753104456153	0.34	0.347	0.319	-0.13556805626185564	0.4659621264989012	1	-0.22031390800286554	0.0855212106903737	1
SC5D	0.38518893192587333	0.26089970914160177	0.27846162740731234	0.167	0.143	0.159	-0.13562923559905388	0.2605243680731642	1	-0.11561354049141032	0.48487854583348666	1
USP6	0.12719878963417644	0.025909042432592084	0.002981560658801119	0.025	0.018	0.002	-0.13583914101173944	0.5627920019905879	1	-0.16845381556933814	1.766292535867682e-10	3.5062673129509357e-6
CREB3L2	1.8551520555384315	1.5985394695878732	1.0064742725594236	0.512	0.527	0.451	-0.13586660811608664	0.6463785839324325	1	-0.5084990961838265	7.114777177367013e-5	1
NDUFA9	0.8667815481832474	0.6988800354399262	1.1690516894610747	0.389	0.354	0.512	-0.1359691306812979	0.1849268915434756	1	0.21659638054782882	0.0014711649724503898	1
PPIL4	0.7691660770802142	0.6100310502757947	0.5267859814263995	0.325	0.299	0.282	-0.13598097289869615	0.22061866656271972	1	-0.21242977893872905	0.030353866927139008	1
QDPR	0.7117034228314423	0.557513748374518	0.9004422138110477	0.276	0.291	0.438	-0.13618785762325392	0.7488949858926368	1	0.15041715716057458	5.008099831450816e-4	1
COA5	0.8247359984744512	0.6602839432571118	0.7715101829018612	0.365	0.339	0.39	-0.136257757303484	0.25321390898030377	1	-0.043095562528676634	0.9866096990404569	1
UPF3A	1.5268829439631617	1.2988239891433102	2.643701724441698	0.502	0.497	0.734	-0.1364628245579116	0.3514291792454178	1	0.527221732348913	5.699879263728522e-11	1.1314830326427489e-6
