gene	healthy_mean	premalignant_mean	healthy.pct	premalignant.pct	avg_log2FC	p_val	p_val_adj
IL17D	0.018864522419075824	0.0036755981512022833	0.01	0.004	-0.021669184659958006	0.355112222760949	1
ZNF593	0.2478385961925977	0.2292156929014321	0.133	0.139	-0.02169324795440386	0.9202623298130727	1
BRAP	0.33078388717171947	0.3109139297191762	0.133	0.143	-0.02170333754052539	0.8178813866846718	1
INSM1	0.01811097619019952	0.0029088582004348743	0.01	0.002	-0.021704323250551348	0.1506418498098491	1
SYNJ2	0.09130173250461343	0.075002780109055	0.03	0.034	-0.021709654736824888	0.7646374481815036	1
ANKRA2	0.4126003454680785	0.3914878903826106	0.163	0.212	-0.021725000973251085	0.23547127652836625	1
ARHGAP32	0.1659153300843746	0.14848868545890795	0.094	0.083	-0.021726378594207757	0.6159325898160303	1
TMEM45B	0.01882349397930545	0.0035736812669414832	0.005	0.002	-0.021757591868571916	0.5145164501749273	1
TMEM135	0.18720180492455513	0.16940709341705268	0.074	0.103	-0.021787942838951857	0.2795595598230985	1
DIPK1A	0.18392611519435142	0.16617599207727038	0.084	0.073	-0.02179352248833641	0.5904522585427208	1
ACY1	0.015246389273860218	0	0.005	0	-0.021829896323101075	0.11914067458033362	1
SCN7A	0.015246389273860218	0	0.005	0	-0.021829896323101075	0.11914067458033362	1
FUCA2	0.1945367570191716	0.1765959920201905	0.113	0.115	-0.02183222061279924	0.9976150194477799	1
YPEL4	0.031116263777539344	0.015629780644256786	0.02	0.01	-0.02183240940899892	0.30795154182698686	1
CCDC144NL	0.031123733237315102	0.015624795176561823	0.02	0.01	-0.021849942168535988	0.30694897650314823	1
IFNAR2	1.36033391831572	1.324849957120823	0.429	0.485	-0.02185336372999691	0.5124272785895736	1
GNA11	0.05778562069540909	0.04187877705910544	0.03	0.018	-0.021859839611922748	0.3508119899609213	1
PRLHR	0.015270019759405565	0	0.005	0	-0.021863475548720795	0.11914067458033362	1
EVL	0.37014260701517643	0.34952748038915543	0.158	0.164	-0.02187170474807204	0.9409163350965668	1
CEACAM19	0.015298473212373407	0	0.005	0	-0.021903907236336867	0.11914067458033362	1
FAM160A2	0.15725693627900333	0.13981842110255002	0.064	0.077	-0.02190519576778796	0.6137201618324375	1
ZBTB5	0.08222443485254892	0.06590561200320116	0.039	0.042	-0.021920030162226864	0.8840379639846174	1
ACRV1	0.01665914228740019	0.0013185836565511521	0.005	0.002	-0.021935003463761274	0.5145164501749273	1
SPIRE1	0.022732387514463485	0.007289910420678718	0.005	0.008	-0.021949724292828345	0.6588992932353799	1
NOP53	5.7495662049196214	5.647651542651676	0.897	0.917	-0.021950022295448957	0.9406712196881718	1
AAAS	0.2502208226906022	0.2312974544006979	0.108	0.133	-0.022003608880683145	0.4934262288355862	1
IL18BP	0.22815956589571673	0.20956941471085533	0.099	0.107	-0.02200444681826852	0.8287149378302414	1
ZNF530	0.03206320363716201	0.016410909197499754	0.015	0.012	-0.02204755911497873	0.7703641874922554	1
SLC16A13	0.029492835872956084	0.013861324928567781	0.01	0.008	-0.022073455188767355	0.8190452088893726	1
DSC3	0.015418179575537518	0	0.005	0	-0.022073994753433586	0.11914067458033362	1
KBTBD8	0.07291017086843438	0.05661640068932554	0.044	0.034	-0.02207758333645231	0.5270949271358225	1
ANKS1B	0.028262239669444845	0.012635829414573542	0.005	0.006	-0.022092808535244438	0.8619607614038782	1
AHCYL2	0.12103998360420964	0.1039920963092655	0.069	0.057	-0.022107891361268367	0.5390486283204026	1
GOT2	0.4738433472768298	0.4513845983579378	0.212	0.236	-0.022153324766203242	0.6708562207695965	1
WDR43	0.988045087374172	0.9577302543053533	0.36	0.422	-0.022168479491814774	0.5593657745038587	1
C1orf54	0.07177883451818463	0.05542106637850335	0.044	0.036	-0.022188545748431016	0.617195440838247	1
SEPTIN6	5.568388703046303	5.468095332430218	0.862	0.893	-0.022198562550166834	0.8083073940352441	1
FBL	2.047549844728395	2.0009546135720493	0.611	0.659	-0.022228317500607275	0.9082487123577871	1
MFSD12	1.1408466048855188	1.1081126821224743	0.419	0.463	-0.022229444517419372	0.7406795228197391	1
ZNF124	0.5094064911644051	0.48632145228926354	0.227	0.259	-0.022235216943075287	0.6568071299267355	1
PTGS2	0.06326859088986686	0.04696705106291606	0.02	0.026	-0.02229004006447874	0.6269296535143094	1
SLFNL1	0.0187029298943321	0.0030823955144980474	0.01	0.002	-0.022293282698308384	0.1516806930811921	1
NDC80	0.13481255691128	0.11740910136864595	0.044	0.057	-0.022296543205384683	0.5160825548979291	1
SH3GL1	0.2251690332943523	0.20636608500824175	0.108	0.125	-0.022313032436750924	0.6104341935869142	1
EGFL8	0.04688899862684678	0.03081687673032268	0.03	0.022	-0.02232041920939501	0.5657746578915315	1
PABPC1L	0.26637447890378974	0.24690531701683338	0.099	0.125	-0.02235216724483008	0.3983616024659744	1
PNPO	0.17149420790477113	0.1534815754285349	0.084	0.083	-0.02235486122956956	0.9274161902832365	1
SNAP47	0.16702741487989417	0.1490712373359564	0.084	0.079	-0.022370210617771058	0.8018495154285479	1
RASL11B	0.033619196572446226	0.017713587822076896	0.015	0.008	-0.02237316433910983	0.4209866215173753	1
IFITM10	0.019089677013772795	0.0033952975129445716	0.02	0.002	-0.022390928246831966	0.01217210586504284	1
BCL2L15	0.05245266440436165	0.03624404907294028	0.03	0.018	-0.02239153077739007	0.35336666301613795	1
ZDHHC21	0.6689079598826042	0.6431988690419491	0.212	0.287	-0.022397298587258585	0.08688155581990016	1
ZFP1	0.06136040590358522	0.04497390938118697	0.034	0.032	-0.02244771311825812	0.8704678668344124	1
ACACB	0.052972054411561484	0.036714210548204645	0.025	0.026	-0.02244890476248084	0.926832930749575	1
RBM15B	0.3915055381304555	0.3699968622218654	0.167	0.19	-0.022474061636488407	0.6348015762341417	1
TFRC	1.7532135157609385	1.7106163885976624	0.498	0.566	-0.022495542622387177	0.8405130586877179	1
CSMD3	0.015718278156937576	0	0.005	0	-0.02250030854113204	0.11914067458033362	1
SIGLEC14	0.09153824161751176	0.0746421948663952	0.059	0.051	-0.022506285070849563	0.6250939322450364	1
FAM83H	0.030829958567357454	0.0148725889501425	0.015	0.01	-0.022507754109076513	0.5951894691701238	1
A4GALT	0.03208089949090059	0.016103901307013238	0.015	0.008	-0.022508128735916552	0.4196055823274865	1
ALG1L2	0.03221867362131149	0.016237479943411834	0.02	0.01	-0.022511057030341574	0.30895627153147237	1
MROH8	0.09072108773137945	0.07383176819304972	0.054	0.042	-0.022514240738977592	0.5082696657884922	1
INTS12	0.24578014260817005	0.2264737437557363	0.118	0.129	-0.022533132424320534	0.8171928967575111	1
HSP90B1	20.841545339711303	20.502733133854257	0.99	0.984	-0.02255488670472161	0.7062022748451909	1
CCR9	0.015787603169243693	0	0.01	0	-0.022598772298900775	0.027264504949354788	1
SLC38A10	0.9772033934906129	0.9464714647827455	0.281	0.398	-0.022600092730676202	0.032887209995266876	1
DPH1	0.03914377658397164	0.022988952580162987	0.03	0.018	-0.022604714967405938	0.34154535051598905	1
C6orf132	0.06126584627781595	0.0446980527749261	0.03	0.024	-0.022700072556825532	0.6871703240458842	1
YY2	0.0363067007067524	0.02012272821012511	0.01	0.012	-0.022708310423994103	0.8060783312397556	1
EPM2A	0.19088759714778963	0.17226636689238226	0.079	0.095	-0.022736827984381897	0.5538050563469614	1
MTSS2	0.03136204580604551	0.015229138653202051	0.015	0.01	-0.022745477875803086	0.5967436865166007	1
MEX3D	0.04389567518794642	0.027557467358118374	0.025	0.018	-0.02275845852406609	0.5801479859643204	1
SLC11A1	0.06419134337389386	0.04751639316725622	0.025	0.028	-0.022784751491226565	0.8088243358427165	1
SETBP1	1.7275058920409752	1.6847406771176443	0.399	0.495	-0.02279957011093181	0.09434073889431546	1
CBX3	2.741490054242252	2.682824143793091	0.645	0.695	-0.022800430435738095	0.7984932444535461	1
FABP5	2.6482923699407257	2.591002936826598	0.596	0.665	-0.02283451717040208	0.819185721062431	1
PPM1N	0.03428646520456878	0.018035870849608074	0.02	0.01	-0.02284742651230878	0.30895627153147237	1
USP38	0.47255031563484906	0.449406627024052	0.177	0.22	-0.02285453461914022	0.3431802380375575	1
PAGR1	0.13922150352981263	0.12130204482398645	0.069	0.075	-0.0228733345987788	0.8481616083005479	1
PIAS2	0.5531060642697713	0.5286679405686783	0.217	0.273	-0.02288130074637873	0.3324289724143351	1
POLR2M	0.3465746776885264	0.32537568114786874	0.167	0.184	-0.022892887077387403	0.7230910888238771	1
SYT4	0.01833311639145603	0.0022930783430215895	0.005	0.002	-0.02290514642972022	0.5145164501749273	1
KCNC1	0.027606328952547676	0.011413659967732024	0.015	0.008	-0.02291451234790422	0.4168515075785989	1
CDKN2D	3.8443174293774454	3.7679020915582635	0.749	0.784	-0.022938791862536334	0.6549229207620416	1
CYB5A	0.33800777479519345	0.3168839174570451	0.158	0.182	-0.022958320628141515	0.5390774657636996	1
MED9	0.17137432108644607	0.1528639580276915	0.079	0.089	-0.022979893108277832	0.7360356367753965	1
TARBP2	0.16303537442876634	0.14465588045763916	0.089	0.083	-0.02298103390567033	0.7584064298107186	1
ZADH2	0.35697375423604333	0.335500917550539	0.158	0.176	-0.02301185012228668	0.7457234726876172	1
H4C5	0.6175037264290895	0.5918759731600323	0.246	0.263	-0.023041099462723258	0.7436015745177097	1
CASQ1	0.01609971140301117	0	0.01	0	-0.023041982905502027	0.027264504949354788	1
GSTZ1	0.29057965825709486	0.2700290337508366	0.143	0.172	-0.023157713041647987	0.44362039679695897	1
C19orf44	0.033288334417015474	0.01682210663467138	0.015	0.014	-0.023175586586337938	0.9359793809437015	1
IGSF11	0.01833311639145603	0.0020960801205665287	0.005	0.002	-0.023188732437272506	0.5145164501749273	1
FAM193A	0.5303742235487824	0.5058843348630249	0.202	0.222	-0.023273516730265897	0.7099784552736712	1
RARRES2	0.045755148516104197	0.02900243775498604	0.025	0.022	-0.02329870070257218	0.8457686011806651	1
TDRD9	0.01629542962085424	0	0.005	0	-0.02331984393504985	0.11914067458033362	1
KIF6	0.023739488488261653	0.0073148050802665674	0.015	0.004	-0.023334015179167725	0.127914102696093	1
TRGV5	0.02656622060853592	0.010087780125761541	0.015	0.006	-0.023346020618744752	0.25753632439835256	1
PVR	0.033946032014606185	0.01733315410133788	0.015	0.014	-0.023368677234914	0.9375765849512988	1
METAP2	2.1890559836738124	2.1377848078220056	0.621	0.661	-0.023383009890415085	0.8371179566553585	1
PMFBP1	0.036397563058249385	0.01972981850944171	0.01	0.018	-0.023390573331689844	0.4332411531258333	1
MS4A2	0.019501616684023105	0.0030899388501101563	0.005	0.002	-0.023413096738543956	0.5145164501749273	1
LSM12	0.9280255361612249	0.8969813151422679	0.379	0.416	-0.023418691204726727	0.6864358326436087	1
UCP2	5.6593263508700735	5.5519985647769445	0.857	0.848	-0.023441202495698032	0.2620415242176206	1
SRGAP1	0.02865840774763625	0.012065460262037421	0.02	0.012	-0.023461371709735942	0.4376704875168475	1
AP2S1	2.2890922292345834	2.2359372743299835	0.645	0.673	-0.023505820542667255	0.5390003104622428	1
CXCL16	0.08004260540750727	0.06258066387467255	0.039	0.036	-0.023515859821633914	0.8289370733229289	1
KCTD2	0.14370933785103035	0.12517095981977072	0.054	0.079	-0.023576229454674885	0.27979396318866956	1
TMEM229B	0.07752156716238154	0.0600204538646754	0.044	0.044	-0.023624642999523868	0.9944564161812541	1
TBK1	0.18846258688776385	0.1691448418805295	0.079	0.093	-0.023642815435394843	0.6393220420793884	1
DNAJC2	0.808732122711581	0.7793230971992661	0.305	0.356	-0.023650252194303722	0.4628865143028277	1
AVL9	0.5068933218868928	0.4823787062292355	0.207	0.234	-0.023663224357011292	0.5576437410327989	1
SMIM20	0.5844336746444845	0.5586527834836674	0.251	0.285	-0.023667690016080267	0.5869883009330441	1
MOCOS	0.01767381646506273	0.0011115279340863935	0.01	0.002	-0.02367251942146833	0.1516806930811921	1
EDAR	0.019799470958136	0.0031919766474988467	0.005	0.002	-0.02368777977346652	0.5145164501749273	1
TMEM64	0.06617197453747492	0.04880149846532184	0.034	0.034	-0.023698513016829736	0.9707535907144675	1
UBAP1	0.28348108796564186	0.26256763350382645	0.138	0.154	-0.023701365482067416	0.656990059246888	1
GATAD2B	0.8492511945897633	0.8190798490640142	0.31	0.354	-0.023732335828649753	0.3686657629950364	1
TONSL	0.06018423666698542	0.042855590493453055	0.044	0.038	-0.02377560080987469	0.6981369017434218	1
MASP2	0.03150987031854523	0.0146354393553543	0.015	0.006	-0.02379616900636284	0.25862441409012005	1
ARMH2	0.026470222323397297	0.0096711142627975	0.005	0.008	-0.023806343295573552	0.6588992932353799	1
HNRNPF	1.861932905327567	1.815083794712972	0.552	0.604	-0.023811983480565235	0.7007110786329072	1
RECQL	1.0807267507323834	1.046633836470833	0.399	0.43	-0.023834504404544044	0.8430771481482826	1
DPY19L2	0.030443515417668408	0.01355918684907838	0.015	0.012	-0.02383508703887906	0.7655168068037451	1
CAMK2B	0.02045384116295259	0.003732819697342978	0.01	0.002	-0.023835631311143433	0.1516806930811921	1
MTRNR2L13	0.01665914228740019	0	0.005	0	-0.02383606448732767	0.11914067458033362	1
THRA	0.21167165692362633	0.1917851370378609	0.074	0.091	-0.02387464458760341	0.5398759650542271	1
TRMT11	0.2631593091142923	0.24242123234989965	0.143	0.149	-0.023882212708213002	0.9364515788487356	1
C9orf24	0.029134196959969987	0.012233926965676491	0.015	0.004	-0.02388838396585386	0.1286242477234543	1
ZBTB32	0.01833311639145603	0.0016066502467011455	0.005	0.002	-0.023893525673544615	0.5145164501749273	1
RABGAP1L	2.5315844194611095	2.473527774704288	0.616	0.648	-0.023913949964222025	0.8419269223371355	1
GTF2H3	0.4419265058505097	0.4181939590993495	0.212	0.234	-0.02394277707379111	0.713488347745748	1
DARS1	1.3753597395994706	1.3362574077549503	0.438	0.493	-0.02394678246642279	0.365213424199474	1
TIMM44	0.3686103964278043	0.3460551343651785	0.187	0.184	-0.023974307834891517	0.8269749833606788	1
SGCE	0.02409311713206078	0.007205689980883199	0.01	0.004	-0.023988562040934566	0.355112222760949	1
MRPL2	0.37946229330403664	0.3567075734281409	0.192	0.206	-0.02399622827021991	0.8450982550175091	1
ARL6	0.045625333752418	0.028356125931284237	0.025	0.016	-0.02402603569751746	0.4489299877205309	1
LMNB2	0.4712794305129174	0.44697648244804433	0.192	0.22	-0.024029800187778894	0.5795365959583114	1
H2AC14	0.09326081071432857	0.07517691394674773	0.039	0.038	-0.02406354837678573	0.9368887822105206	1
SNCA	0.6719338251743578	0.644235424393286	0.271	0.279	-0.02410086563944913	0.8158941021104994	1
CRBN	0.861550367802536	0.8306432692509167	0.34	0.37	-0.024153965764125096	0.7546569435770948	1
ANKRD24	0.021870485400677275	0.004872653208398506	0.01	0.002	-0.024199675553584123	0.15272498340165322	1
ZMYM3	0.23004768006497653	0.20958549440842003	0.103	0.125	-0.024201495828393538	0.5114270629043328	1
ZMYM1	0.16433556813444727	0.14495754332743394	0.079	0.093	-0.024212808985847156	0.6465246687727534	1
EOGT	0.09067784159378715	0.07251503985697295	0.025	0.044	-0.02422715052816561	0.2383773775547824	1
ARID4A	1.1383314382242566	1.1026985292309472	0.374	0.398	-0.024243465010125753	0.8203313507362958	1
SETD3	0.7637465417044489	0.7343408314460577	0.286	0.341	-0.02425581019567824	0.3318608283624393	1
MRPL47	0.6557551902739062	0.6281205008272749	0.305	0.335	-0.02428190000384045	0.8237974261119048	1
CTLA4	0.016992440063415784	0	0.005	0	-0.024308954786802017	0.11914067458033362	1
CNNM2	0.16012162827050488	0.14073609079132293	0.049	0.081	-0.024311003981691226	0.16991613498776503	1
CLEC14A	0.017010042729227334	0	0.005	0	-0.02433392553181145	0.11914067458033362	1
TOP1MT	0.4759107446783502	0.4512216709937905	0.197	0.24	-0.0243375726196442	0.3410344685400344	1
ST7L	0.23376643943772465	0.21310078074151947	0.108	0.123	-0.02436989796131095	0.658021241057327	1
PCNX3	0.19374974382212715	0.17375431575121666	0.103	0.103	-0.024369961044849925	0.9481799352400916	1
PANX2	0.10928805582458945	0.09070009647856031	0.054	0.048	-0.024379581222684604	0.7314503899632747	1
COX4I1	11.519384292379645	11.309358694655145	0.941	0.97	-0.024408010973909544	0.37261387798742995	1
POLD1	0.24368170771722183	0.2228153426558853	0.113	0.127	-0.02441074851502556	0.7028078541078786	1
ACACA	0.1384311468555693	0.11933031703939043	0.064	0.065	-0.024411196982659394	0.9783101610151016	1
TMEM198	0.02615094420301644	0.008925163136610048	0.01	0.004	-0.024423796600812238	0.355112222760949	1
SUMO2	5.75493650994935	5.641504209563149	0.842	0.915	-0.02443218042911477	0.7813864750021702	1
KCTD21	0.02946308554566373	0.01217372643165618	0.01	0.008	-0.0244351676944384	0.8110177936212919	1
CYP11A1	0.01708674427465916	0	0.005	0	-0.024442727571107336	0.11914067458033362	1
MYOZ3	0.01708674427465916	0	0.005	0	-0.024442727571107336	0.11914067458033362	1
GEMIN2	0.1268970892009087	0.1079245949075257	0.074	0.063	-0.02449607610456528	0.5700384579531561	1
ZNF391	0.029717052217103083	0.012371433905576587	0.02	0.006	-0.024509260538791638	0.10188853414315749	1
NBPF1	0.11490079169824141	0.09611307904054087	0.049	0.053	-0.024518699439239094	0.8991607544053273	1
PCIF1	0.4377664798026262	0.4135273770275979	0.207	0.222	-0.024529548733136175	0.8111089473580387	1
RIPOR3	0.04410506713575128	0.026499664320508886	0.025	0.016	-0.024533740350345362	0.44998797793467493	1
CNIH3	0.03918348952249556	0.02164042421998596	0.025	0.018	-0.02456289886677227	0.5720173306926274	1
ZBED8	0.026470222323397297	0.009111431053473108	0.005	0.006	-0.024606283054436323	0.8619607614038782	1
ZSCAN2	0.10229659433628173	0.08365533082782214	0.049	0.055	-0.02460649757582989	0.823926294228529	1
TMC3	0.017202240925508958	0	0.01	0	-0.024606545442424205	0.027264504949354788	1
POLR3B	0.064927318955979	0.04690622922918082	0.034	0.026	-0.02462274349178306	0.5528170717428267	1
PUS7	0.04747007317804029	0.029728010639193624	0.02	0.024	-0.024645707430796374	0.743172620263808	1
NEUROD1	0.0280213038033444	0.010589730681584902	0.015	0.006	-0.02467273708001481	0.25862441409012005	1
SEMA6C	0.03839207221300096	0.020783477758894636	0.01	0.012	-0.024674390813604438	0.8060783312397556	1
TP73	0.021151173784389164	0.003814580853855778	0.005	0.002	-0.024703655073673454	0.5145164501749273	1
BBC3	0.17918412345028348	0.159148186076674	0.069	0.087	-0.024723992231233033	0.504405113834411	1
CEP112	0.08311739601911428	0.06471020645883085	0.03	0.03	-0.02472881086762105	0.9721441627989131	1
RTL6	0.04892942413510064	0.031090877817214188	0.02	0.024	-0.024746117396505556	0.7323473315996966	1
NCR3LG1	0.027824710935179006	0.010313592876064861	0.01	0.008	-0.0247910799658321	0.8170365409656273	1
UHRF2	0.784727153172376	0.7543203685917872	0.296	0.331	-0.024791301346263506	0.40111680834065405	1
TC2N	0.09067836717131288	0.07208201907250791	0.03	0.032	-0.02481044184128027	0.8510523818043471	1
RPF2	0.36460166696122254	0.34133003364837805	0.187	0.178	-0.024815628387783506	0.7619248189679845	1
GVQW3	0.04994265805812795	0.03200099822497324	0.034	0.024	-0.02486617194327686	0.44664471087461693	1
CASP9	0.1288263125003382	0.10950460011586671	0.054	0.069	-0.024907872993801594	0.535595360128652	1
LIN37	0.03658243071313298	0.018825532222899108	0.01	0.012	-0.024927826694655958	0.8095515978848683	1
BRPF3	0.08333483497589916	0.06477234574695256	0.044	0.048	-0.024934209990923994	0.8502271942474942	1
